TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-11 15:52:47,1778514767919,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,kzvb6-1778514767919-7fcbd102525d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,979,iad1,279,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVV2JNXF6HF28BPPGAK9BE,phtP4HKf7xi1,3,,
2026-05-11 15:52:47,1778514767919,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,kzvb6-1778514767919-7fcbd102525d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,11,bom1,255,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC20PVCKPTKJA7R7DS2X,w2FQDTk5ebyK,1,,
2026-05-11 15:52:47,1778514767917,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,dqgl7-1778514767917-cc6388b1b075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1784,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC5QMWFYEJ83TJJBA339,YU2LW4qtAD8x,1,,
2026-05-11 15:52:47,1778514767917,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,dqgl7-1778514767917-cc6388b1b075,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1NV38SE6AVBXS6380C,SZgwvokvAXPS,1,,
2026-05-11 15:52:47,1778514767916,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,mmj4p-1778514767916-68e9cad158f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC1TNRSWMFCPM9EG62GG,N6VvV0zhd5b2,1,,
2026-05-11 15:52:47,1778514767916,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,mmj4p-1778514767916-68e9cad158f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1380,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVVC5WGJPPTBCK850XQ9SH,TsIKDs2Mk1xv,1,,
2026-05-11 15:52:41,1778514761479,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/email,POST,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Femail,503,sl98n-1778514761479-bf805a4159d5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,334,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVV2JNXF6HF28BPPGAK9BE,phtP4HKf7xi1,2,,
2026-05-11 15:52:41,1778514761479,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/email,POST,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Femail,503,sl98n-1778514761479-bf805a4159d5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,10,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVV5REGXDD8R78ESZR6NQ1,EFgfkR8o6iOn,1,,
2026-05-11 15:52:38,1778514758106,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/pdf,GET,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Fpdf,504,t5rzz-1778514758106-267418db23e7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,15007,iad1,279,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVV2JNXF6HF28BPPGAK9BE,phtP4HKf7xi1,3,,
2026-05-11 15:52:38,1778514758106,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/pdf,GET,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Fpdf,504,t5rzz-1778514758106-267418db23e7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVV2EZA0XZ0H5R1R0ZZ3S0,EFgfkR8o6iOn,1,,
2026-05-11 15:52:34,1778514754158,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/html,GET,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Fhtml,200,h8smd-1778514754158-07d3fecf33d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTYMMX01HC9QH4Y2VGGKH,EFgfkR8o6iOn,1,,
2026-05-11 15:52:34,1778514754158,dashboard-sigma-puce-87.vercel.app/api/backend/api/reports/6a01faf4bd88351edd8370dc/html,GET,nxtPpath=api%2Freports%2F6a01faf4bd88351edd8370dc%2Fhtml,200,h8smd-1778514754158-07d3fecf33d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,694,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXH018CYM15JVZFVAC1N,phtP4HKf7xi1,2,,
2026-05-11 15:52:32,1778514752957,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,c5wws-1778514752957-072d9eb5f153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXE1Z96VYXPZWH66C3QT,EFgfkR8o6iOn,1,,
2026-05-11 15:52:32,1778514752957,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,c5wws-1778514752957-072d9eb5f153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,345,iad1,274,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXGXC8JW53J6VZ5VY343,y7DZIlSQkDuK,2,,
2026-05-11 15:52:32,1778514752920,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,5r4s6-1778514752920-f152d6da54f2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXD0ZHH916HX59A6S5Q7,1AcoMK63x8vS,1,,
2026-05-11 15:52:32,1778514752920,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/progress,GET,nxtPpath=api%2Fmetrics%2Fprogress,200,5r4s6-1778514752920-f152d6da54f2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,534,iad1,274,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXGXC8JW53J6VZ5VY343,y7DZIlSQkDuK,2,,
2026-05-11 15:52:32,1778514752919,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,t5rzz-1778514752919-2dbb74de813f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXD2JBBR2MAQBQJ574TK,DXCfUfYyhj4U,1,,
2026-05-11 15:52:32,1778514752919,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/alerts,GET,nxtPpath=api%2Fmetrics%2Falerts,200,t5rzz-1778514752919-2dbb74de813f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1402,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXH018CYM15JVZFVAC1N,phtP4HKf7xi1,2,,
2026-05-11 15:52:32,1778514752917,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,44gxm-1778514752917-dd6552169239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXD7KQYVXVM830EA13P6,EFgfkR8o6iOn,1,,
2026-05-11 15:52:32,1778514752917,dashboard-sigma-puce-87.vercel.app/api/backend/api/metrics/overview,GET,nxtPpath=api%2Fmetrics%2Foverview,200,44gxm-1778514752917-dd6552169239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1181,iad1,276,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTXH4HQ2J1RJMXZ3JBZF7,bTjxkTbkSCsf,1,,
2026-05-11 15:52:31,1778514751285,dashboard-sigma-puce-87.vercel.app/api/backend/api/engagements/6a01faf4bd88351edd8370dc/report,GET,format=json,200,frcj4-1778514751285-4582d4a9a7d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,8,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTVSTXRE8GR03TWNF4K45,1AcoMK63x8vS,1,,
2026-05-11 15:52:31,1778514751285,dashboard-sigma-puce-87.vercel.app/api/backend/api/engagements/6a01faf4bd88351edd8370dc/report,GET,format=json,200,frcj4-1778514751285-4582d4a9a7d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,1260,iad1,273,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTVXTTPY9EYPP65722W50,y7DZIlSQkDuK,1,,
2026-05-11 15:52:28,1778514748042,dashboard-sigma-puce-87.vercel.app/api/backend/api/plan/engagement/6a01faf4bd88351edd8370dc,GET,nxtPpath=api%2Fplan%2Fengagement%2F6a01faf4bd88351edd8370dc,200,q98nh-1778514748042-695fcf8d607d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,5,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTRMEVRQG956DS1T1HJRC,1AcoMK63x8vS,1,,
2026-05-11 15:52:28,1778514748042,dashboard-sigma-puce-87.vercel.app/api/backend/api/plan/engagement/6a01faf4bd88351edd8370dc,GET,nxtPpath=api%2Fplan%2Fengagement%2F6a01faf4bd88351edd8370dc,200,q98nh-1778514748042-695fcf8d607d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,338,iad1,273,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTRRE9BGVJ044YFJ5F6F1,y7DZIlSQkDuK,1,,
2026-05-11 15:52:24,1778514744353,dashboard-sigma-puce-87.vercel.app/api/backend/api/execute/engagement/6a01faf4bd88351edd8370dc,GET,nxtPpath=api%2Fexecute%2Fengagement%2F6a01faf4bd88351edd8370dc,200,tcls4-1778514744353-4efa5f92c281,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTN175CWQSHEX28FR0PB4,1AcoMK63x8vS,1,,
2026-05-11 15:52:24,1778514744353,dashboard-sigma-puce-87.vercel.app/api/backend/api/execute/engagement/6a01faf4bd88351edd8370dc,GET,nxtPpath=api%2Fexecute%2Fengagement%2F6a01faf4bd88351edd8370dc,200,tcls4-1778514744353-4efa5f92c281,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,328,iad1,273,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTN57YEFSVN0XDS23K07F,y7DZIlSQkDuK,1,,
2026-05-11 15:52:22,1778514742408,dashboard-sigma-puce-87.vercel.app/api/backend/api/research/log,GET,limit=5&nxtPpath=api%2Fresearch%2Flog,200,fb25q-1778514742408-04db540d5d4b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,539,iad1,273,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTK8KCMFE1790BVH5ZVC3,y7DZIlSQkDuK,1,,
2026-05-11 15:52:22,1778514742408,dashboard-sigma-puce-87.vercel.app/api/backend/api/research/log,GET,limit=5&nxtPpath=api%2Fresearch%2Flog,200,fb25q-1778514742408-04db540d5d4b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTK4DKVJ4F7GVQJENR533,1AcoMK63x8vS,1,,
2026-05-11 15:52:22,1778514742407,dashboard-sigma-puce-87.vercel.app/api/backend/api/realtime/status,GET,nxtPpath=api%2Frealtime%2Fstatus,200,ph755-1778514742407-fadd57c37120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,99,iad1,278,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTK8FPKY9HA4V2TQADS5W,phtP4HKf7xi1,1,,
2026-05-11 15:52:22,1778514742407,dashboard-sigma-puce-87.vercel.app/api/backend/api/realtime/status,GET,nxtPpath=api%2Frealtime%2Fstatus,200,ph755-1778514742407-fadd57c37120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTK4BK15XR86AX206MNV0,DXCfUfYyhj4U,1,,
2026-05-11 15:52:21,1778514741549,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/history,GET,limit=5,200,ph755-1778514741549-aeca8de2f270,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTJ9GBMWJ52HR4TEHJFJ0,DXCfUfYyhj4U,1,,
2026-05-11 15:52:21,1778514741549,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/history,GET,limit=5,200,ph755-1778514741549-aeca8de2f270,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,348,iad1,273,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTJDKXMR4RZ6YMBY5G2F8,y7DZIlSQkDuK,1,,
2026-05-11 15:52:21,1778514741545,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/active,GET,nxtPpath=api%2Fprompts%2Factive,200,9drdv-1778514741545-9c79887c8d46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,9,bom1,257,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTJ9C4JD7VJ81EVNBK5F2,1AcoMK63x8vS,1,,
2026-05-11 15:52:21,1778514741545,dashboard-sigma-puce-87.vercel.app/api/backend/api/prompts/active,GET,nxtPpath=api%2Fprompts%2Factive,200,9drdv-1778514741545-9c79887c8d46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,540,iad1,277,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTJD908BACPPRJ75B0BX0,phtP4HKf7xi1,1,,
2026-05-11 15:52:21,1778514741529,dashboard-sigma-puce-87.vercel.app/api/backend/api/orchestrate/status,GET,nxtPpath=api%2Forchestrate%2Fstatus,200,fskp5-1778514741529-a81ad22c62cb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,7,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTJ8XFNNKEK3RWK4NSAEX,1AcoMK63x8vS,1,,
2026-05-11 15:52:21,1778514741529,dashboard-sigma-puce-87.vercel.app/api/backend/api/orchestrate/status,GET,nxtPpath=api%2Forchestrate%2Fstatus,200,fskp5-1778514741529-a81ad22c62cb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,function,/api/backend/[...path],dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,97,iad1,276,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTJCSF710T6ZJMNEZZSAW,bTjxkTbkSCsf,1,,
2026-05-11 15:52:20,1778514740198,dashboard-sigma-puce-87.vercel.app/api/backend/api/cves/summary,GET,nxtPpath=api%2Fcves%2Fsummary,200,mmj4p-1778514740198-a32e6b8b9dd9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",,production,,MISS,middleware,/_middleware,dashboard-sigma-puce-87.vercel.app,dashboard-c0sptkr4p-zeronishanthrajs-boops-projects.vercel.app,dpl_D19oLETrV1CSzjESxYgnkTd1ar8j,6,bom1,256,2048,,prj_AERjwM0wQgNRYtkdenvy4650Nb62,,,01KRBVTGZAVYREQ9GZHMZR770N,1AcoMK63x8vS,1,,
